,review_id,review_title,review_comment,review_star_rating,review_link,review_author,review_author_avatar,review_images,review_video,review_date,is_verified_purchase,reviewed_product_asin,helpful_vote_statement,review_video.stream_url,review_video.closed_captions_url,review_video.thumbnail_url
1176,R3UV78E2GW3MC0,Nice little security camera,"This inobtrusive little camera has it's own 32 GB storage, allaying recent concerns of security footage in the cloud being hacked and making your home less secure as a result. This device is extremely easy to set up with existing Wi-Fi and a free app. A strong magnet in the base of the device makes mounting the device on a metal surface super easy, alone or with mounting bracket for added security. The camera provides nice, clear images. It has motion detection, voice, an alarm, sleep modes, night vision, and many more features to explore. Really, quite a lot for the money, especially now with the available coupon .",5,https://www.amazon.com/gp/customer-reviews/R3UV78E2GW3MC0,Nancy Jakubowski,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 13, 2024",True,B0D4Y72BCS,One person found this helpful,,,
1177,R200B307B99BON,Great Security Camera,"This is a  amazing and extremally easy setup  camera. Has all the bell and whistles you need. magnet base, two way audio, clear videos, very long battery life, motion detection, night vision (b/w or color),32 micro SD card included, and free app for android and IOS. The two way audio works great also includes and alarm function. This is a must buy for anyone interested in setting up a security system eastly",5,https://www.amazon.com/gp/customer-reviews/R200B307B99BON,John W.,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 24, 2024",True,B0D4Y72BCS,,,,
1178,RQ62445FUVFEA,Great wireless outdoor secure camera  with endless mounting option,Being wireless  battery operate and magnetic mount give me endless options to mount any where in the house. The ease of rotate the camera on the magnetic base/ camera view in any direction is great. The quality  of the pictures is clear and I would  recommend it for anyone.,5,https://www.amazon.com/gp/customer-reviews/RQ62445FUVFEA,Thien Ngo,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 24, 2024",True,B0D4Y72BCS,,,,
1179,R24Y1LNJUXFETW,High Quality Camera,The video on this camera is very clear and high quality. Much better than most cameras I have seen. The adjustment for the field of vision is very easy to adjust due to the magnetic base. This is a must buy!,5,https://www.amazon.com/gp/customer-reviews/R24Y1LNJUXFETW,Darius,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","['https://m.media-amazon.com/images/I/612-US2qspL._SY88.jpg', 'https://m.media-amazon.com/images/I/61IqfU7FIGL._SY88.jpg']",,"Reviewed in the United States on July 21, 2024",True,B0D4Y72BCS,,,,
1180,RXR01M4VWT0HS,long battery life,I have it focusing on my driveway.  The picture is nice and clear.,5,https://www.amazon.com/gp/customer-reviews/RXR01M4VWT0HS,Casey Burdick,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/67bc45ea-f791-4a5c-8d77-360c4fcf392c._CR128,0,768,768_SX48_.jpg",[],,"Reviewed in the United States on July 22, 2024",True,B0D4Y72BCS,,,,
1181,RNSSW7J7AR1NR,Security Camera with audio,"Very easy to set up.  No screws needed!
I like the two way audio as it allows communication without compromising your security.",5,https://www.amazon.com/gp/customer-reviews/RNSSW7J7AR1NR,bob,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 22, 2024",True,B0D4Y72BCS,,,,
1182,R1EK4ME6BC31OV,Quality,This camera is awesome. Absolutely love it and will order more soon. Such a clear picture. Love everything about it. It will not disappoint.,5,https://www.amazon.com/gp/customer-reviews/R1EK4ME6BC31OV,amy barlow,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 23, 2024",True,B0D4Y72BCS,,,,
1183,R2RE8DVVAQ5152,Love this Security Camera with 2-way Audio,"Let me tell you why I love this 2K security camera. First it uses the VicoHome app to install, view the camera, and adjust its options. This is the second camera that I have purchased that uses the VicoHome app and it is very easy to use the app for setting up the camera and for viewing the camera and for setting up its various options. The app also has a limited but free cloud storage with the option to purchase more storage and gives the camera more options.

Second this camera is very easy to install the camera as it has a magnetic mount that I really love so you can mount it on a magnetic service using no screws. If you want to mount it to a non-magnetic service then it does come with an adapter that you can use with screws. With the magnetic base, it can be adjusted at any angle.

This camera uses a rechargeable battery that should last for 6 months before you need to recharge it and due to the magnetic camera mount it is easy to remove the camera for charging.

 The picture quality is great due to its 2K HD video and has two-way audio. It includes a 32G SD card for local storage and the color night vision is really nice.  It uses Wi-Fi so no wired connection is needed.

The camera has motion detection with a spotlight and a siren alarm if you desire to setup the camera along with notifications. It is waterproof so it can be used outdoors.

It is really a great camera at a great price. I highly recommend it.",5,https://www.amazon.com/gp/customer-reviews/R2RE8DVVAQ5152,J. J. J.,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/1c8448b6-557d-4f61-9b4a-d3fce6661ecc._CR0,0,434,434_SX48_.jpg",['https://m.media-amazon.com/images/I/81wWiVvTqnL._SY88.jpg'],,"Reviewed in the United States on July 24, 2024",True,B0D4Y72BCS,One person found this helpful,,,
1184,R15F4LLH915PTD,Safe & Secure,"I’ve been using my Security Camera for a few days now and I really like it. I was amazed how easy it was to set up. I did have some concerns of how sturdy the camera would be on my house, but there is a mounting bracket and a very strong magnet that is supplied with the camera, and it really keeps the camera secure. There is an app I can download, which I did immediately after installing the camera. I can’t get over how clear the day and night images are.! This security camera has many impressive features such as motion detection, an alarm, sleep mode, and many more. I’m definitely happy I purchased this camera. I’m also thinking about get one for my sister for Christmas.",5,https://www.amazon.com/gp/customer-reviews/R15F4LLH915PTD,Princess M.,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 24, 2024",True,B0D4Y72BCS,,,,
1185,R1CTC86AYWH5PL,Wow! I’m impressed!,"I have 4 other cameras in and around my house and this one just might be my favorite. It’s so easy to remove from the base to charge/reposition, has a super strong magnet, and feels very high quality. The night vision is far superior to my other cameras. And I love the option to activate an alarm and light when needed. This will give me extra peace of mind for sure. Definitely recommend. You won’t regret this purchase.",5,https://www.amazon.com/gp/customer-reviews/R1CTC86AYWH5PL,Stephanie McDonald,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/efa34fe4-1f38-4f09-b156-f24c3a9febf2._CR0,0,400,400_SX48_.jpg",['https://m.media-amazon.com/images/I/61PPGU7fmHL._SY88.jpg'],,"Reviewed in the United States on July 24, 2024",True,B0D4Y72BCS,,,,
1186,RK88GE6G1OM2N,The best there is... Period,"This review is coming with a heavy heart because Jabra has recently announced they will no longer be making ear buds. This is especially sad because these gen 2s are truly the best ear buds on the market in 2024 by a large margin.
I live in East buds 4-8 hours a day and I have tested all the top buds like the sony xm5, bose qc ultra, technics az80s, sennhiezer twm4s and the jabra elite 10 gen 1s. The Gen 1s were the best overall against all of these... the gen 2 elite 10s are better but no longer an overall better, they are superior or equal to all these other top ear buds in every category. Better sound, ANC, hear through, comfort, fit, feel, app support, features, size, connectivity, reliability, and button controls.
my biggest gripe with the gen 1s were their hear through mode, it needed a lot of help, and it got it. there is a stark difference in hissing noise, volume, and clarity in these new gen 2s and it's like you're not wearing anything now. the ANC of the gen 1s were already just barely shy of QC ultras which were the best despite the bose being unusable due to connectivity glitches. the gen 2s are now equal to or better than QC ultras.
They have full crisp powerful sound you can feel with hard hitting bass and intricate notes, crazy ANC like magically turning the world off, awesome tactile push button controls so you dont have to fiddle with that annoying touch sensor BS on other ear buds, highly customizable and configurable app.
These are the ear buds you want and its not even close. The only other ear bud that might be worth looking into is the sennhiezer TWM4s if you like less powerful but extremely intricate detailed sound in certain types of music like classical perhaps, they offer a bit more minute detail but lack the fullness and power these offer. i prefer to feel the music not just listen so elite 10 gen 2s are it.",5,https://www.amazon.com/gp/customer-reviews/RK88GE6G1OM2N,Maximus Joseppi,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 18, 2024",True,B0D5DLF39S,One person found this helpful,,,
1187,R36K9LL4OM6NE0,They don't hurt! Yay!,"Bose QC hurt, but these Jabra Elite 10 Gen 2 are so comfortable that I can lay on my side pillow to ear and not feel any discomfort. Awesome BLOSSOM! I got mine coco colored and ""Andy's"" engraved on the top lid. Love how the Jabra website has more color options, but took awhile to get it engraved and in the coco color I wanted. The physical buttons are easy to press and have no pressure if pressing the earbuds inward. I wish the ANC/ambient mode switch could be on press/hold on both earbuds, but it's only a single press for the left. I have double press as next track and triple press for previous track for both earbuds. These are way better than the Samsung pro buds 2. I wished all earbud companies don't keep copying the airpods stems out of the ear!",5,https://www.amazon.com/gp/customer-reviews/R36K9LL4OM6NE0,Andy,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",['https://m.media-amazon.com/images/I/51QHRbxYSvL._SY88.jpg'],,"Reviewed in the United States on July 19, 2024",False,B0D5DLF39S,One person found this helpful,,,
1188,R1TTSUV5Q2LZV2,Top Quality Earbuds,"Using the iPhone 15 Pro Max

They connect extremely fast! Bass is not like bose but it's good! Mids are on the same level as bose.  The thing that has been a benefactor for me is the microphone! The microphone is extremely good! They definitely upgraded the microphone. The best thing about these that I had a problem with other earbuds is the music is not dependent of eartips! So if you need to go smaller eartips you don't sacrifice sound, if you have tried a bunch of earbuds you know what I'm talking about!

Earbuds I have tried: Momentum 4, bose Ultra, beats fit pro, airpods pro 2, Cambridge Audio Melomania M10

Also the a feature of these that is going to be a game changer is being able to plug these into anything that has a 3.5mm audio jack and use them on that device!",5,https://www.amazon.com/gp/customer-reviews/R1TTSUV5Q2LZV2,louie,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 7, 2024",False,B0D5DLF39S,9 people found this helpful,,,
1189,R24097GOR185OT,Fast charging,Works great with  I phone,5,https://www.amazon.com/gp/customer-reviews/R24097GOR185OT,joe soda,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on June 23, 2024",True,B097G9F644,,,,
1190,REAMO2XSMUK9N,Good chargers and nice long cables,Good price and exactly what I needed.,5,https://www.amazon.com/gp/customer-reviews/REAMO2XSMUK9N,Judi W.,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 21, 2024",True,B0D4DTYYC5,,,,
1191,R30HV3DMSR1OXO,Sturdy and priced right,Quick charging and sturdy. Used to charge my iPhone and iPad.,5,https://www.amazon.com/gp/customer-reviews/R30HV3DMSR1OXO,Moandro2,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on June 23, 2024",True,B097G9F644,,,,
1192,R2R2AWAUV5GO1W,Rapid Charge,"These chargers provide 20 amps of current to rapidly charge my iPhone and tablet. Previously, I was using older lower amp chargers and it would take a long time to charge my devices. These work well and are a good value.",5,https://www.amazon.com/gp/customer-reviews/R2R2AWAUV5GO1W,Parker,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on June 27, 2024",True,B097G9F644,,,,
1193,R16Z1Q01FLE3W8,Good for the price,"They dont last a super long time, but good for the money. Fragile cords.",4,https://www.amazon.com/gp/customer-reviews/R16Z1Q01FLE3W8,N.D.,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on June 21, 2024",True,B097G9F644,,,,
1194,RDR83NK4C00I6,Charging speed is better than older cords I have.,"My older charger plugs were slow compared to this cord.
Plus My old plugs were not connecting to the phone without wiggling them in the slot. This turned out to be dust in the phone that I had a guy clean out with his watch repair tools. I’m guessing the faster charging speed is due to these cords being slightly thicker than you older cords.",5,https://www.amazon.com/gp/customer-reviews/RDR83NK4C00I6,BBBoy,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 8, 2024",True,B097G9F644,,,,
1195,R1NQV22BQNDVV9,Works great?,Opened the box plug in the phone and before I know it my cell phone is charged up,5,https://www.amazon.com/gp/customer-reviews/R1NQV22BQNDVV9,purplecrazy,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 7, 2024",True,B097G9F644,,,,
1196,R1VH38HYYM86XK,Easy to use,They work to charge my phone and i -pad,5,https://www.amazon.com/gp/customer-reviews/R1VH38HYYM86XK,Linda Gran,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 8, 2024",True,B097G9F644,,,,
1197,R7JHEK52ODT1B,They work just fine,I charge my I pads,5,https://www.amazon.com/gp/customer-reviews/R7JHEK52ODT1B,Tom,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 24, 2024",True,B097G9F644,,,,
1198,R38E1QHHZH5K33,Plugs,Good product.,5,https://www.amazon.com/gp/customer-reviews/R38E1QHHZH5K33,robert stewart,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 17, 2024",True,B0D4DTYYC5,,,,
1199,R3I6C8WQCE7ZLI,Works very well and easy to set up!,I just bought this and I’m loving it! Makes CarPlay super easy to use on my car now and I’ve had 0 problems since I bought this. Super reliable and so easy a 5 year old could set it up. Will recommend to my friends!,5,https://www.amazon.com/gp/customer-reviews/R3I6C8WQCE7ZLI,Anthony R.,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",['https://m.media-amazon.com/images/I/71cDM4c5RtL._SY88.jpg'],,"Reviewed in the United States on July 7, 2024",True,B0D86V1MZM,,,,
1200,R3FPLT8YH6BTP2,Finally!,"I’ve always wanted the CarPlay in my SUV to be wireless, and now I finally have it because of this! Setting this up was super simple with no issues! It works like a charm.",5,https://www.amazon.com/gp/customer-reviews/R3FPLT8YH6BTP2,ebe ,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 22, 2024",True,B0D86V1MZM,2 people found this helpful,,,
1201,R31JXINMFTU4N9,Works great!,Finally something so convenient! I’ve used chargers for car play and it never really worked that great. This adapter makes it sooooo easy! Easy to install and works great! Highly recommend!,5,https://www.amazon.com/gp/customer-reviews/R31JXINMFTU4N9,Michelle,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 9, 2024",True,B0D86V1MZM,,,,
1202,R2OMH22ICHTQ1C,Works perfect!,"Received within a day, installed within minutes, works perfectly! This was exactly what I was looking for for wireless CarPlay. No lag.",5,https://www.amazon.com/gp/customer-reviews/R2OMH22ICHTQ1C,Lucas,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",['https://m.media-amazon.com/images/I/71ivZ+cSBoL._SY88.jpg'],,"Reviewed in the United States on July 10, 2024",True,B0D86V1MZM,,,,
1203,R1M2H0JKAEBNBF,Ok trolley wheels,"Look nice and will probably work very well, but I ordered a different set that works better.
 The wheels on these didn't spin as freely as I had hoped. I'm sure they would serve their purpose just fine, but I needed something that was a little easier to move once under load, as my wife and the kids will be moving this around.",4,https://www.amazon.com/gp/customer-reviews/R1M2H0JKAEBNBF,TheDude,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 27, 2022",True,B0D86V1MZM,One person found this helpful,,,
1204,R8N7BSVAFT037,Does the job. You get what you pay for.,"Setting it up wasn’t too bad, and it works as advertised. However, my only complaint is that the audio seems delayed. When watching a video on your phone, the audio on the speakers is out of sync, and when pausing music or an audiobook, it takes a couple of seconds to respond. I bought it on sale for around $20, so I’m not terribly upset, but I do wish it didn’t have any lag.",3,https://www.amazon.com/gp/customer-reviews/R8N7BSVAFT037,Brian Mark Lins Jr,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 19, 2024",True,B0D86V1MZM,,,,
1205,R3SYH9MV8OVAF,Works good,Took me 5 years to find a cheap one of these for my jeep.  Works great.,5,https://www.amazon.com/gp/customer-reviews/R3SYH9MV8OVAF,Butters Stotch,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 23, 2024",True,B0D86V1MZM,,,,
1206,R2XFB5ZBQNE7A4,A case worth considering,"I've bought a few different cases for the Xperia 1 each of which I was disappointed with; some looked good but felt cheap or had a bad fit. I'm happy I found this one, it feels great, the fit is good, and the build feels solid. Finally a case that feels as premium as the phone it's protecting.",5,https://www.amazon.com/gp/customer-reviews/R2XFB5ZBQNE7A4,Eduardo A.,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on August 9, 2019",True,B0D86V1MZM,,,,
1207,RR7GOP7MQWDSH,Roller wheels,I’m going to be using these to make a sliding drawer in my overland trailer I’m building. I’m thinking it will work very nice for what I want them for.  Yes I recommend them,4,https://www.amazon.com/gp/customer-reviews/RR7GOP7MQWDSH,Brent Johnson,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on January 19, 2023",True,B0D86V1MZM,,,,
1208,R1FCRA4NWGURB2,That’ll work,Perfect for what I need,5,https://www.amazon.com/gp/customer-reviews/R1FCRA4NWGURB2,Lawrence A Ladd,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on March 13, 2023",True,B0D86V1MZM,,,,
1209,R260Y2EAIQN7QB,Great Quality,Magnet is strong & looks great on my phone case.,5,https://www.amazon.com/gp/customer-reviews/R260Y2EAIQN7QB,Carrie Beard,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on January 19, 2024",True,B0D7HMDT3Q,,,,
1210,R1UH8JCC3J5ZYN,Feels good; Does the Job,"I chose one of these for my new Xr. Couldn't be happier. The price is 1/3 of what Apple charges for the same type of silicon case. This one is well made and gives good corner protection. I've used it for a few days, and it does not seem to pick as much dirt as other silicon products I've had.",5,https://www.amazon.com/gp/customer-reviews/R1UH8JCC3J5ZYN,Ward,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on October 4, 2019",True,B0D7HMDT3Q,One person found this helpful,,,
1211,R5L3BI5M4H0AI,Cute & functional,"Strong hold & the inner ring opens and spins easily. If I had one complaint, I wish the inner circle was a little larger to stand phone off straighter.",4,https://www.amazon.com/gp/customer-reviews/R5L3BI5M4H0AI,Kat Cisneros,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on June 19, 2024",True,B0CPJ4Q3RL,,,,
1212,RLPHYHC3NZJTE,Lasted more than I imagined,I didn’t think this case would last a year but it has... has a little grip that I like. It’s silicone and sleek but has protected my phone from the MANY times I’ve dropped it. Even the silicone hasn’t worn out like it tends to do. I hope this case makes it another year !!,5,https://www.amazon.com/gp/customer-reviews/RLPHYHC3NZJTE,C,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on March 19, 2021",True,B0D7HMDT3Q,,,,
1213,R9M5BX2GJF8X5,Wow this magnetic is strong !!,Everything I hoped for and more. It’s really on there!!,5,https://www.amazon.com/gp/customer-reviews/R9M5BX2GJF8X5,Amanda H,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/fa375e94-48e8-48ea-86b5-7d0435f4bd40._CR0,26.0,281,281_SX48_.jpg",[],,"Reviewed in the United States on March 4, 2024",True,B0D7HMDT3Q,,,,
1214,R1DFADXRDJ9GP3,Breaks After Return Date,"Ordered on January 24 and broke into 2 pieces April 26. When I got it, I absolutely loved it. Worked great and the magnet was super strong. I didn’t use it that often and when I did, it was mostly just to stand my phone up while watching videos. Went to go prop it up to watch something on my phone and the inside ring just broke off. Of course it is after the return date that it breaks. Was going to go ahead and purchase another one, but after reading some of the comments I see this is an issue with others as well. Not very happy to see comments about it breaking after a couple months, when before I purchased it I didn’t see any negative comments. Would not recommend purchasing unless you want to purchase another one a couple months later.",1,https://www.amazon.com/gp/customer-reviews/R1DFADXRDJ9GP3,Melessa Russell,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on April 29, 2024",True,B0D7HMDT3Q,One person found this helpful,,,
1215,R3LQLJ23HUZ1YO,Great case!,Cool little case! A little slippery due to the soft silicone but over all feels very nice. I got the lavender grey color but it’s more of a denim blue. Worth it!,5,https://www.amazon.com/gp/customer-reviews/R3LQLJ23HUZ1YO,Mikaila Thomas ,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on November 3, 2020",True,B0D7HMDT3Q,,,,
1216,R3LZ5PNSNXBE8H,sturdy but yellowing after 1 week!,"This is a great, sturdy magnet.  However, edges are yellowing after only 1 week!",3,https://www.amazon.com/gp/customer-reviews/R3LZ5PNSNXBE8H,Amazon Customer,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on June 24, 2024",True,B0CPJ4Q3RL,,,,
1217,R2D7Y3XFXNKRFS,Good strong magnetic connection,I prefer these type of rings instead of the pop socket types. I had an adhesive one but didn’t like that I couldn’t remove it so I bought a magnetic case and this ring. The magnet is really strong and sticks well to the case but can easily be removed if needed. The only thing I don’t like is how easily the ring swivels when holding it. It’s kind of hard to hold the phone in position with the ring because it moves so much which defeats the purpose of a ring holder.,4,https://www.amazon.com/gp/customer-reviews/R2D7Y3XFXNKRFS,Kiley09,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on January 13, 2024",True,B0CPJ4GT4K,,,,
1218,RZ5SPK7J3JCEA,Liked it until it fell off,"Exactly what I was looking for, but the magnet must not have been strong enough because it fell off within the first month.",3,https://www.amazon.com/gp/customer-reviews/RZ5SPK7J3JCEA,William Jeffery,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on April 10, 2024",True,B0CPJ4GNYK,,,,
1219,R2RSA5KPEG91YA,Good value for charging iPhones 12 or later,"Three 20w iPhone chargers with charging cords are a very good value for the price. iPhones 12 and newer are compatible with 20w charging. Interestingly, a slower charging may extend the life of your iPhone. When I charge overnight, I typically use a lower watt charger. For fast charging a 20 watt works great. The charging cords are 10 feet long. For my needs this is usually much more length than I need.  However, if your electrical outlet is far from your need to use the phone, 10 feet is more than enough.",5,https://www.amazon.com/gp/customer-reviews/R2RSA5KPEG91YA,Lynda Eirich,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 1, 2024",False,B0D6C2MF57,,,,
1220,R2KXUXRXX0C01W,Super fast charging,"Love these charging cables, they charge my phone really fast. The length is awesome,",4,https://www.amazon.com/gp/customer-reviews/R2KXUXRXX0C01W,Rocky A,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 2, 2024",False,B0D6C2MF57,,,,
1221,R4KFD6OZW2A6T,Great length,"Great charger and charges quickly. Love the price for a 3 pack, you can't go wrong.",5,https://www.amazon.com/gp/customer-reviews/R4KFD6OZW2A6T,M Ramirez,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 17, 2024",False,B0D6C2MF57,,,,
1222,R3T0LO84BG5ILV,are not fast charging,not fast charging,1,https://www.amazon.com/gp/customer-reviews/R3T0LO84BG5ILV,csun,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 24, 2024",True,B0D6C2MF57,,,,
1223,R17ZSQ80MRWCCM,work,"This three-pack of phone chargers works as expected. The chargers have two ports, so you can charge two devices at once. I was worried that charging two things at once might slow down the charging process, but it doesn't seem to. The chargers also don't overheat, and I like that they come with a long USB-C cord. Overall, a great value.",5,https://www.amazon.com/gp/customer-reviews/R17ZSQ80MRWCCM,Hopefully helpful,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on July 13, 2024",False,B0D6C2MF57,,,,
1224,RM4OHKWFA4HAO,Works,Comes with 3 cords and wall blocks as described. Convenient that the wall blocks also offer usb or usbc connection considering they are the two most required. My iPhone 13 did not have any trouble connecting. The charge speed is nothing extraordinary. In 26 minutes my battery went up 22% if that gives any perspective. Works but is standard. Definitely a good value for cost.,4,https://www.amazon.com/gp/customer-reviews/RM4OHKWFA4HAO,KC,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","['https://m.media-amazon.com/images/I/6105AqLazPL._SY88.jpg', 'https://m.media-amazon.com/images/I/619w2ojEnAL._SY88.jpg']",,"Reviewed in the United States on June 19, 2024",False,B0D6C2MF57,,,,
1225,R2DB1XNJFF5D9A,Good deal on 3,"So far these work well. Nice long cords and I like that the wall brick has both ports so you use an older cord too.
Hopefully they will last without issue.",5,https://www.amazon.com/gp/customer-reviews/R2DB1XNJFF5D9A,Simple Taste,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on June 20, 2024",False,B0D6C2MF57,,,,
1226,R3TEEH0RCMP4I1,Good so far,"So far this charger set is working well to charge my iPhone 13 pro.  It arrived quickly and packaged decently.  The main question is ""will this charger last"", as they tend to stop working sooner than I'd like.  Pleased so far but will update later as I am able to check its longevity. Love the 10-foot cord.",4,https://www.amazon.com/gp/customer-reviews/R3TEEH0RCMP4I1,Michelle’s,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",[],,"Reviewed in the United States on June 20, 2024",False,B0D6C2MF57,,,,
